"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_name"
"ENSG00000174992",-0.0798434944794402,1.05079940492648,-0.762526057364623,0.447200513176309,0.621717786610966,-5.44889365928352,"ZG16"
"ENSG00000176390",0.0509141910919277,7.48096117111908,0.762394412905419,0.447278766324769,0.621779480203349,-5.97081584881517,"CRLF3"
"ENSG00000112936",-0.327025080690633,0.274593436357588,-0.762087710163767,0.447461109579732,0.621985853167706,-5.2650509757415,"C7"
"ENSG00000147140",-0.0625288819655596,6.72711625258854,-0.761922067296755,0.447559606628511,0.622075654680779,-6.01219869831989,"NONO"
"ENSG00000184785",0.252853968309116,-1.55028846131492,0.761735191938001,0.447670744234996,0.622183010729147,-5.05589959650354,"SMIM10"
"ENSG00000125954",0.327013839668279,-2.09770403452698,0.761404162953675,0.44786765115211,0.622409545638361,-5.02035746291924,"CHURC1-FNTB"
"ENSG00000165023",-0.251085188057454,0.846025534652281,-0.761243637628245,0.447963154822508,0.622440318734273,-5.38779657126739,"DIRAS2"
"ENSG00000145284",0.0870163915355011,5.40390762123709,0.761220305696925,0.447977037003094,0.622440318734273,-6.03380404157794,"SCD5"
"ENSG00000277203",0.175576988633969,4.20997514931867,0.761195941298186,0.447991533751757,0.622440318734273,-5.97430626730018,"F8A1"
"ENSG00000054983",0.0648213712746228,7.60371403886391,0.760826255017181,0.448211529147211,0.622572283647867,-5.96368705924708,"GALC"
"ENSG00000197651",-0.30999764668704,-1.72055900567181,-0.760789184218445,0.448233592912946,0.622572283647867,-5.01568976181534,"CCER1"
"ENSG00000083067",0.0913813694379515,1.91711914383637,0.760748899446098,0.448257570276631,0.622572283647867,-5.61203398955626,"TRPM3"
"ENSG00000139372",0.0890148547821505,6.37300069353349,0.760707297288874,0.448282332517345,0.622572283647867,-6.01959746309546,"TDG"
"ENSG00000166562",-0.114374730483399,3.51908949071692,-0.760692581945935,0.448291091502945,0.622572283647867,-5.88454921904829,"SEC11C"
"ENSG00000100154",-0.178727444194941,3.32169252116472,-0.760664677222759,0.448307701448432,0.622572283647867,-5.83312651238723,"TTC28"
"ENSG00000177462",-0.304520206759918,-1.55784249240378,-0.76063737155121,0.448323955158214,0.622572283647867,-5.05998392502308,"OR2T8"
"ENSG00000087495",0.0783477724303356,4.32069553896013,0.760245517037895,0.448557243991386,0.622762245506182,-5.98096811645136,"PHACTR3"
"ENSG00000234602",-0.367577663691646,-1.37831273739257,-0.760142984945619,0.448618297527104,0.622762245506182,-5.0261903216739,"MCIDAS"
"ENSG00000162493",-0.192961047268481,1.76633975310261,-0.760066008327828,0.448664136993821,0.622762245506182,-5.59103160275156,"PDPN"
"ENSG00000167757",-0.118988678319579,2.24497476462402,-0.760030838714576,0.448685081344297,0.622762245506182,-5.66027295491986,"KLK11"
"ENSG00000185019",-0.0715605863318025,3.70763162930125,-0.759957702682559,0.448728637408905,0.622762245506182,-5.91573728804528,"UBOX5"
"ENSG00000015171",-0.126270849173151,3.54354341480849,-0.759932733750567,0.448743508178703,0.622762245506182,-5.86706972931714,"ZMYND11"
