"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_name"
"ENSG00000183569",-0.0888061693127837,3.07963322162317,-0.433738826413328,0.665626352353713,0.959543360909524,-5.67974908104672,"SERHL2"
"ENSG00000131558",-0.0498407790308688,6.6330341135879,-0.433508322870762,0.66579307650627,0.959572175199109,-5.81774807162671,"EXOC4"
"ENSG00000169439",-0.170105005657254,1.92173049477253,-0.433498024963308,0.665800525417456,0.959572175199109,-5.46506923352751,"SDC2"
"ENSG00000092621",0.0968986599740425,3.60047460993778,0.43345217995275,0.665833687456483,0.959572175199109,-5.74857686156795,"PHGDH"
"ENSG00000115488",0.236370531396316,-1.77029106590472,0.433417493152492,0.665858778634051,0.959572175199109,-4.9034940823322,"NEU2"
"ENSG00000075673",-0.183545948412565,-0.906161818575501,-0.433349798791352,0.665907747385368,0.959572175199109,-4.97226484872916,"ATP12A"
"ENSG00000106785",-0.0544347878847775,5.10186504102771,-0.432973961509066,0.666179646966061,0.959682750379908,-5.86277165980138,"TRIM14"
"ENSG00000101384",0.0764694282590637,3.22875177013867,0.43295475805278,0.666193540911891,0.959682750379908,-5.70151354697375,"JAG1"
"ENSG00000164270",-0.191089342264652,0.349116177179084,-0.432911001085519,0.66622520007222,0.959682750379908,-5.14433549401413,"HTR4"
"ENSG00000182923",-0.083435462824947,5.95004016773791,-0.432901563947287,0.666232028135623,0.959682750379908,-5.85445969164734,"CEP63"
"ENSG00000066651",-0.079781570914232,3.65166750664281,-0.432808201417608,0.666299580351342,0.959682750379908,-5.75291784152838,"TRMT11"
"ENSG00000279968",-0.231477370694539,1.77163475564637,-0.432683812841794,0.666389585665442,0.959682750379908,-5.39404097345425,"GVQW2"
"ENSG00000185551",-0.221939197608939,-0.533037782013557,-0.432668064482546,0.666400981241097,0.959682750379908,-5.00838125455291,"NR2F2"
"ENSG00000004961",0.0613600943876169,2.90478878249748,0.432665576440062,0.66640278160575,0.959682750379908,-5.63496471518269,"HCCS"
"ENSG00000178209",-0.0766269202617176,7.42158240690606,-0.432493750704028,0.666527120624943,0.959778947210152,-5.75726418822403,"PLEC"
"ENSG00000008324",-0.088731123881777,2.98867627463032,-0.432428741642144,0.66657416585419,0.959778947210152,-5.64191731197303,"SS18L2"
"ENSG00000230873",-0.0611927921348014,3.02760966530105,-0.432319832447884,0.666652983367465,0.959817136548985,-5.65184392684167,"STMND1"
"ENSG00000130159",-0.083928146886354,5.08282216217221,-0.43200919995484,0.666877808489616,0.959944819997849,-5.86113386235167,"ECSIT"
"ENSG00000072310",0.0628704598014558,5.05669729721717,0.432002899401227,0.666882368929151,0.959944819997849,-5.86295694058452,"SREBF1"
"ENSG00000126856",-0.0629567974413243,5.05476383507623,-0.431863193464122,0.666983493498519,0.959944819997849,-5.86228245903542,"PRDM7"
"ENSG00000100567",-0.067662557154951,8.05535070016731,-0.431851468324905,0.666991980888824,0.959944819997849,-5.71288741448701,"PSMA3"
"ENSG00000145423",0.117844245536674,1.90351382518248,0.431814806187631,0.667018519520579,0.959944819997849,-5.45338021371249,"SFRP2"
"ENSG00000075975",0.049939438434202,4.05396679298289,0.431763751067489,0.667055477511854,0.959944819997849,-5.7996223553312,"MKRN2"
"ENSG00000153930",-0.171340727677609,1.78583934353528,-0.431678093179675,0.667117485745825,0.959958787407203,-5.4444938025993,"ANKFN1"
"ENSG00000125508",-0.227494384956319,-0.605403635949686,-0.431567736823311,0.667197376755763,0.959984637702441,-5.00032374644894,"SRMS"
"ENSG00000144061",-0.0719975115234739,2.34714141931458,-0.431420426082447,0.667304026387306,0.959984637702441,-5.54209276903522,"NPHP1"
"ENSG00000130402",-0.0648088937846403,6.72601317929334,-0.431340307168607,0.66736203353599,0.959984637702441,-5.80842510429292,"ACTN4"
"ENSG00000160408",0.0794884080621108,3.88363033258591,0.4313125015007,0.66738216567901,0.959984637702441,-5.79214418910917,"ST6GALNAC6"
"ENSG00000099282",-0.165470811098683,1.79733561779582,-0.431229957277183,0.667441931625264,0.959984637702441,-5.43149184555146,"TSPAN15"
"ENSG00000157470",-0.234213559086355,1.44274272013014,-0.431194526755455,0.667467585668293,0.959984637702441,-5.36395118041371,"FAM81A"
"ENSG00000152484",0.107908601276506,6.07275895246206,0.430927487452171,0.667660952533455,0.959984637702441,-5.8467016549746,"USP12"
"ENSG00000129450",0.0975727608641117,7.17368712483485,0.430612252216579,0.667889247666927,0.959984637702441,-5.7822428170586,"SIGLEC9"
"ENSG00000148824",-0.0833283331709342,4.02010442137811,-0.430582701145457,0.667910650324077,0.959984637702441,-5.80018041312811,"MTG1"
"ENSG00000161960",0.0695639217317643,7.76894270233827,0.430491481861842,0.667976718532316,0.959984637702441,-5.73090820823845,"EIF4A1"
"ENSG00000166311",0.0604048958942709,4.23177765586553,0.430482185307603,0.667983451978134,0.959984637702441,-5.81988793203814,"SMPD1"
"ENSG00000126790",-0.05211201303021,5.25971210463625,-0.43044249564717,0.668012199298609,0.959984637702441,-5.8651807025826,"L3HYPDH"
"ENSG00000277586",-0.141331907968235,0.0220689515047717,-0.43032762239444,0.66809540507864,0.959984637702441,-5.09305254333224,"NEFL"
"ENSG00000196805",-0.300975358862716,-2.01982139310103,-0.430069685115134,0.668282251108325,0.959984637702441,-4.86840706487254,"SPRR2B"
"ENSG00000163012",0.260410651750064,-0.965372770508051,0.430040847969734,0.668303141620136,0.959984637702441,-4.98627380216863,"ZSWIM2"
"ENSG00000240038",-0.058092024234031,4.64404801806283,-0.430040615612286,0.668303309948054,0.959984637702441,-5.8443529443596,"AMY2B"
"ENSG00000170522",0.12120887318026,3.36229162247842,0.42997228859601,0.668352809181898,0.959984637702441,-5.74188778655389,"ELOVL6"
"ENSG00000173578",-0.166768703711625,2.22110523105055,-0.429962729558176,0.668359734305771,0.959984637702441,-5.51936918547189,"XCR1"
"ENSG00000091039",-0.0880912416888737,8.41914417725978,-0.429789654274642,0.668485125095483,0.959984637702441,-5.68739653084906,"OSBPL8"
"ENSG00000107651",0.053274837986427,4.582695407707,0.429775931121528,0.668495067744405,0.959984637702441,-5.84315831386073,"SEC23IP"
"ENSG00000269720",-0.134152158896431,1.31731193730622,-0.429749316710088,0.668514350489681,0.959984637702441,-5.31245956558335,"CCDC194"
"ENSG00000173662",0.170837163399384,-0.583937378770504,0.42964404999676,0.668590620795999,0.959984637702441,-5.01677195591894,"TAS1R1"
"ENSG00000063180",-0.135344611204975,1.67042331608873,-0.429613167126175,0.668612997438253,0.959984637702441,-5.44243250979323,"CA11"
"ENSG00000204965",0.0899419153248169,-0.278130453326771,0.429596079104252,0.668625378947023,0.959984637702441,-5.04824975753457,"PCDHA5"
"ENSG00000154493",0.216660258588902,0.690129594401643,0.429422763740623,0.66875096365998,0.959984637702441,-5.28473385187624,"C10orf90"
"ENSG00000277791",0.0592586615321631,6.43030097513897,0.429333160982312,0.668815893727886,0.959984637702441,-5.83275586377959,"PSMB3"
"ENSG00000105447",-0.100912440887837,1.74596950193599,-0.429300941480694,0.668839242001159,0.959984637702441,-5.40953822057539,"GRWD1"
"ENSG00000239732",-0.0878665335364226,2.15299845972379,-0.429269710947972,0.668861873916812,0.959984637702441,-5.47984465725948,"TLR9"
"ENSG00000157020",-0.0531609665545245,6.14784150184162,-0.429234693373558,0.668887250562778,0.959984637702441,-5.84632922720788,"SEC13"
"ENSG00000078369",0.0620555533539049,7.57189397713917,0.429181964308012,0.668925463154646,0.959984637702441,-5.74391762848341,"GNB1"
"ENSG00000186871",0.0479040130868547,1.98029977196197,0.429155254954017,0.668944819674733,0.959984637702441,-5.4691643128796,"ERCC6L"
"ENSG00000047230",-0.0484592554569967,3.7045601345804,-0.429086704851199,0.66899449960468,0.959984637702441,-5.760999212832,"CTPS2"
"ENSG00000143369",0.183214769865298,-0.0687983143308725,0.429077416309614,0.669001231350658,0.959984637702441,-5.10149119302956,"ECM1"
"ENSG00000101203",-0.199059607347597,1.01472847814377,-0.429072912802421,0.66900449521687,0.959984637702441,-5.28558640294383,"COL20A1"
"ENSG00000143157",-0.0441413532335022,3.93896874815864,-0.429015215329826,0.669046311375095,0.959984637702441,-5.78799676173226,"POGK"
"ENSG00000187017",-0.150138634015626,5.17099180149446,-0.429005756667656,0.669053166626307,0.959984637702441,-5.86431036001501,"ESPN"
"ENSG00000162377",-0.0301034331753884,3.6870462420337,-0.428981575539039,0.669070692246356,0.959984637702441,-5.75693835942965,"COA7"
"ENSG00000173275",0.0832460003279845,1.87000232206645,0.428858055772602,0.669160217834369,0.960018858018141,-5.45831948227339,"ZNF449"
"ENSG00000156475",-0.0997589525309719,4.29450732749577,-0.428684192258845,0.66928624005932,0.960018858018141,-5.8277863573272,"PPP2R2B"
"ENSG00000183833",-0.176806855598412,0.957736290499206,-0.428662330814219,0.66930208665407,0.960018858018141,-5.28332840797015,"MAATS1"
"ENSG00000011478",0.0780663032811018,2.6533071397437,0.428660015105123,0.669303765239192,0.960018858018141,-5.59120177030398,"QPCTL"
"ENSG00000124205",0.180145008651135,-0.562603545631323,0.42847636084361,0.669436895829983,0.960093121889874,-5.04256843093185,"EDN3"
"ENSG00000139946",0.0717018232832212,6.3181702897514,0.428381734195714,0.669505494620363,0.960093121889874,-5.83523449370417,"PELI2"
"ENSG00000132821",0.196340378783468,-0.0096998492769919,0.428272426633595,0.669584739711747,0.960093121889874,-5.13684788228347,"VSTM2L"
"ENSG00000204560",-0.0506412472713977,4.10661719539747,-0.428126230439938,0.669690733942291,0.960093121889874,-5.8081544490459,"DHX16"
"ENSG00000134077",0.0716549784748244,5.04598015678167,0.428113653290602,0.66969985285983,0.960093121889874,-5.86272670199032,"THUMPD3"
"ENSG00000169379",0.0675938757016268,3.33590867199397,0.428003560774005,0.669779676290208,0.960093121889874,-5.71743947518705,"ARL13B"
"ENSG00000140937",0.135218802555988,3.56190125358747,0.427883606457592,0.669866654419527,0.960093121889874,-5.76739594171635,"CDH11"
"ENSG00000278662",0.142582806426075,0.146000776039383,0.427813193170042,0.669917712757069,0.960093121889874,-5.13645580127659,"GOLGA6L10"
"ENSG00000092068",-0.164626707383688,1.33005937420412,-0.427796643996708,0.669929713178919,0.960093121889874,-5.30865455948516,"SLC7A8"
"ENSG00000138311",-0.163212098992658,0.612121816682538,-0.427775430459737,0.669945096030033,0.960093121889874,-5.23118647872473,"ZNF365"
"ENSG00000099250",0.0439206171518611,4.41583884713153,0.427733959126833,0.66997516909043,0.960093121889874,-5.83673389032098,"NRP1"
"ENSG00000160752",0.0436597622521431,5.3609900459406,0.427596760835262,0.670074662679167,0.960093121889874,-5.86654011500792,"FDPS"
"ENSG00000155100",-0.0986595357032711,2.58726377281574,-0.42733437056503,0.670264959525179,0.960093121889874,-5.54115189366702,"OTUD6B"
"ENSG00000104413",0.210680284451603,0.62004741489304,0.427235422809297,0.670336726341755,0.960093121889874,-5.27569217364491,"ESRP1"
"ENSG00000165156",0.0734780191104658,3.792947026769,0.427233581746756,0.67033806169363,0.960093121889874,-5.76000756735705,"ZHX1"
"ENSG00000117519",0.130568815447096,1.67173398256687,0.427212353334263,0.670353459074707,0.960093121889874,-5.4220683152677,"CNN3"
"ENSG00000130726",-0.0834678703667331,5.77213775997403,-0.427166981550733,0.670386368585932,0.960093121889874,-5.85710582012328,"TRIM28"
"ENSG00000241241",-0.0950830062329011,2.99528100610394,-0.427067134099874,0.670458793196263,0.960093121889874,-5.65901137104001,"KRTAP4-16"
"ENSG00000170325",0.0628703283724308,4.89688137960989,0.426962610645267,0.670534612900051,0.960093121889874,-5.85782739015958,"PRDM10"
"ENSG00000256977",0.0881642758788237,2.09775031064857,0.42689632616028,0.670582696415285,0.960093121889874,-5.47365878706192,"LIMS3"
"ENSG00000143816",-0.134639467489054,-0.568208959570043,-0.426759445487523,0.670681995552729,0.960093121889874,-5.02464217981485,"WNT9A"
"ENSG00000066827",-0.0549475612165784,4.11339438126024,-0.426643392320652,0.670766190109658,0.960093121889874,-5.81267099421564,"ZFAT"
"ENSG00000089177",-0.0814434552489729,2.6149593270352,-0.426546408187349,0.67083655364369,0.960093121889874,-5.59409885520465,"KIF16B"
"ENSG00000196800",0.38520518622875,-2.18715184631396,0.426484547663982,0.670881435974827,0.960093121889874,-4.82923373939344,"SPINK14"
"ENSG00000101596",0.109066773761947,10.2214782460365,0.426479730727533,0.670884930908752,0.960093121889874,-5.54122810123508,"SMCHD1"
"ENSG00000119446",0.0611754102743154,3.72625946056303,0.426320582362303,0.671000405270374,0.960093121889874,-5.75952470614436,"RBM18"
"ENSG00000065989",0.0966535976725114,2.24104459604796,0.426215360274861,0.671076756321775,0.960093121889874,-5.55738592208477,"PDE4A"
"ENSG00000160963",0.248038491351444,-0.202822722434874,0.426103447650765,0.67115796594312,0.960093121889874,-5.10040043427058,"COL26A1"
"ENSG00000173093",-0.239953597956174,-0.869392704266676,-0.425990036739581,0.671240266789975,0.960093121889874,-4.98057331795758,"CCDC63"
"ENSG00000172985",-0.0956173582638611,1.56344365792412,-0.42587821500344,0.671321418324955,0.960093121889874,-5.38227555211238,"SH3RF3"
"ENSG00000162396",-0.104021478505954,0.15893565259768,-0.425871894882107,0.671326005094922,0.960093121889874,-5.09676451786431,"PARS2"
